Text,Label
美国众议院通过涉藏决议干涉中国内政,6
北京自考毕业生学位照最快30秒拍完,3
权重股走弱 早盘A股市场小幅下挫,2
《春光灿烂猪九妹》即将登场 千万孔雀服等主人,9
内塔尼亚胡下周将阐述以色列和平与安全政策,6
热议：戒除网瘾专家遭遇网络暴力,3
英语四级考试长对话原文及解析(昂立版),3
传嘉能可已获55亿美元贷款再融资协议,2
美国特种部队解救德国被劫货轮抓捕9名海盗,6
域名价值加速中国企业国际化进程,4
今年早籼稻最低收购价1.02元斤,0
PX项目频频停产 供货紧张刺激PTA4天涨9%,0
网游产业已进瓶颈期仿冒严重创新匮乏,8
民政部我国拟2015年建成社会养老服务体系,6
诺西发布“灵动网络技术构架”实现全网应用,4
母亲与女儿前男友非法同居 因琐事欲将其杀死,5
王菲为爱女夫妇同“演戏作饵” 媒体傻傻分不清,9
伊布向国米摊牌内幕：已铁心转会 皇马若买他必走,7
传Valve将开发更多《求生之路》DLC,8
首款移动数字电视芯片在深诞生,4
华师出现两“明星寝室” 成员全考上研究生(图),3
国安热身赛负乙级队曝弱点 洪元硕：年轻人难接班,7
儿子相亲不成起口角暴打老父,5
《春天》剧组：爆炸事故由操作失误造成,9
岑智勇：中国今早将公布CPI 市况波动先宜观望,2
公募基金调研上市公司行为调查,0
考试技巧：高考心理实战对策,3
劲爆总结：剑桥系列考试常考人名大全,3
组图：周秀娜称与尹蓁�不熟 避谈公园偷情话题,9
中职生专业不对口禁去歌厅实习,3
英国首相支持恐怖袭击受害者向利比亚索赔,6
夫妇因劝酒争执遭4名青年追打,5
也门部队突袭基地组织藏匿点,6
财满街三期锐城国际8月开盘均价13000元(图),1
京津战国安严防全武行 火爆乔尔遭李章洙单独帮扶,7
百度联盟获2010站长大会最受站长欢迎奖,4
温家宝：科技发展须继续深化科技体制改革,6
美国拟在核弹运载工具数量上向俄罗斯让步,6
希拉里称若朝放弃核计划 美愿签和平条约,6
三林环球全年亏转盈赚1265万美元,2
QQ飞车SSC北京站车队道具赛冠军专访,8
基金看多声音增多 三月基金还看选股能力,0
泳儿个唱彩排辣身舞不尴尬 对镜苦练诱人表情,9
央行首谈外储缩水 称与欧元资产变化有关,0
日本与瑞士签署两国自由贸易协议,6
午评：量能萎缩弱势整理 沪指震荡涨17点,2
取缔会计师公会监管权 港府7年前已研类似手段,2
09年四川高考考场规则：普通手表可带进考场,3
AC米兰官方确认新帅首选 意甲最佳教练入主几确定,7
大容量当道 东芝8Kg波轮苏宁疯降600,4
四川省饲料养殖企业套期保值培训班17日举行,0
灵宝黄金宣布建议发行A股,2
新《红》主演争艳红歌会 “宝黛钗”重阳上井冈,9
司机涉嫌酒后驾车致5车相撞孕妇受伤,5
Gresso推奢华Grand Monaco红女士版,4
名人战“打劫”成悲喜剧 孔杰：本来劫争我打不过,7
汪明荃出席“八和团拜” 霍震霆到场支持(图),9
逮妹子玩文艺 龙之谷雷�怪最有腔调,8
陈慧琳结婚工作两不误 已开始四处派喜帖(图),9
手机游戏《灵兽世界OL》开启新关卡,8
《新女婿》不谈翁婿 丈母娘何赛飞为女儿把关,9
我国2010年将派6000研究生出国留学,3
梁洛施又得双胞胎男婴 凭三子豪门地位日益巩固,9
美国东部四州因暴雪进入紧急状态,6
商务部：上周食用农产品价格小幅回落,6
妻子患绝症全身瘫痪 丈夫不离不弃照顾其8年,5
图文：我的城市我的家全国摄影大展之高朋满座,1
消费忧虑vs成本上升 铝价低位徘徊,0
7月30日四大证券报头版头条内容精华摘要,2
第5名润泽悦溪通透板楼享受高绿化率(图),1
经济一枝独秀坚挺A股成地区新风向标,2
AC米兰秘报价中场强人不惜搭新秀 两笔收购可连锁完成,7
雅思62天倒计时基本功训练：过去完成时的深化,3
少年不满压岁钱要上缴咨询司法局,5
朝阳北苑北京城建世华泊郡2-3居最高可省9万,1
最强Android智能 索尼爱立信旗舰X10评,4
一个小学毕业老股民 5万赚了30多万,2
男子搭建帐篷举办婚礼引众人围观(组图),5
尼桑公司因油门踏板问题召回25000辆汽车,6
久违17年名作《重装机兵3》登陆NDS,8
《战地之王》尖啸猎鹰 新武器火登场,8
天津招收特长生高中学校名单公布,3
Twins河源慈善行 用音乐把关爱传递给更多人,9
空军招飞首次在银设初检站 宁夏考生报名开始,3
江西省2009年高考高职专科院校共招生118991名,3
女生最爱时尚宝石！富士Z31仅售699元,4
渣打银行理财产品风波调查,0
13号线枫丹2号4月推40平精装现房总价63万起,1
日美澳举行副部长级对话讨论朝核伊核等问题,6
图文-PGA锦标赛第二轮补赛 梁容银亮丽格调,7
《火星没事》献搞笑老爸秀 黄磊给女儿写寄语,9
地产巨头近期政策不会收太紧 3年内调整难避免,1
AH股溢价指数下跌0.15%,2
大成核心双动力今日结束募集,0
可爱功夫熊猫VS《QQ三国》很潮很新鲜,8
仅3900 清华同方奔腾双核无线本促销,4
留学生与永久居民在美求学的几点区别,3
技测过半《奇门》高玩血泪控诉七宗罪,8
孙艺菲惊艳亮相明月盛典 愿做公益一辈子(图),9
花旗上调荷兰全球保险评级至买入,2
教育部将设博士研究生学术新人奖 最高奖5万元,3
珠三角地区人均未利用土地仅0.105亩,1
刘嘉玲做客《天下女人》：伟仔活泼时像我儿子,9
2011《中国藏歌会》启动 胡夏刘惜君“晋级”,9
组图：韩孝珠出席相机新品发布会 开心玩自拍,9
王菲上杨澜节目玩冷幽默 称做主妇比做歌手辛苦,9
油价暴跌高铁减速 航空股全线大涨,2
巴菲特执掌公司再遭降级,2
本周末5朵金花抢开京楼市 户型兼顾刚需及改善,1
《佳期如梦》热播 冯绍峰陈乔恩闹“绯闻”,9
巴萨巨头秘访拜仁引出惊天收购 边缘人可换购当世巨星,7
刘德华受好友温碧霞力挺 赞朱丽倩“十分伟大”,9
泰国红衫军称若遭军队驱散将用粪便对抗,6
老板假借加班名义强奸女下属被批捕,5
男子酒吧消费后认为价格过高 自制液体炸弹报复,5
盎格鲁-爱尔兰银行将被收归国有,2
紫玉山庄高端联排在售最小271平1320万元起(图),1
新郎在闹洞房期间被来宾打死,5
巴萨攻击线新偶像儿时曾踢边卫 入一线队后拿学士学位,7
四六级考试报名将开始 逾期不得补报名,3
21世纪经济报道：谷歌总部力挺李开复,4
《星际争霸》在韩国的一些惊人数字,8
领秀新硅谷6月6日推5层洋房13000全款99折(图),1
紫御府中国现代民族建筑评价标准研讨会圆满落幕,1
贵阳自杀女编导丈夫现身 曾协议赔偿60万,5
昌平回龙观矩阵4期年底待推40-90平1-2居,1
11专业被清出艺考招生 四川高校15专业过关,3
组图：男子将自家花园打造成圣诞乐园,5
料今天港股大跌 支持位16500点,2
奥巴马的新税法,2
沃尔玛电商业务主管明年7月退休,4
大学生泼硫酸后刺死情敌被执行死刑,5
英国石油公司给墨西哥湾漏油井口更换控油罩,6
风暴战区强势冲击2012WCG全球总决赛,8
英语四六级考试：次次考不如一次考好,3
张小宁谈中国高博会市场 携手国际博览走出新路子,7
当当押宝百货胜算几何,4
阿富汗警方与激进分子激烈交火数人死亡,6
英国王室添丁 英国女王首次当上太奶奶(图),3
基金打新浮亏近亿元  4只基金折戟世纪瑞,0
《三枪》将上映 张艺谋明年新片不差钱缺故事,9
《神秘海域3》多人联机内测信息公布,8
爱创意爱自由爱阁楼 北京时尚阁楼大集合,1
iPad、iPhone成各公司年会礼品主角,5
四六级即将开考 教育部提醒考生诚信为先,3
工行爽约引猜测：房贷优惠利率还会调,0
以色列国防部称以军在加沙附近部署有一万人,6
高考变奏曲：过来人谈11年的的赶考记,3
员工不满被辞持刀刺伤老板获刑5年,5
墨西哥调查近百名非法移民被绑架事件,6
钢强的煤飞色舞 周期板块异军突起,2
恒指半日涨1.51% 新鸿基称港股今日将窄幅波动,2
中移动告别2G高增长时代 数据业务成新动力,4
天津新盘尚品华庭10月26日开盘推60平起1-3居,1
图说PTA20110816,0
银价今年以来涨25% 白银投资品种走俏,0
蓝光机也能播流媒体 华录新品曝2799元,4
印筹办英联邦运动会不力被指与中国比是失败者,6
亚残运会中国盲人足球队3-0日本 报亚运一箭之仇,7
《赵氏孤儿》故事发源地引争论 陈凯歌搞错了？,9
新京报：新浪评选十佳金牌留学顾问,3
稳扎稳打：提高雅思听力成绩四步走,3
各种送《猎国》出国刺探送商城道具,8
在线旅游商低价“清剿”同行,4
韩国星际争霸项目再次包揽世界前三,8
AC米兰一笔交易已完成却未宣布 悄然收编意国字号新星,7
80后即将成为社会中流砥柱 已经开始集体怀旧,5
印度驻阿富汗大使馆外发生爆炸致7死45伤,6
汉密尔顿切弯成绩被取消 摩纳哥站发车位降至第十,7
需求不旺郑棉难续强势,0
河南2010年成人高考志愿征集时间确定,3
扫描：美国金融界亿万富翁的专有特点,3
中国概念股周一几乎全线下跌,4
郭燕看望流浪儿童 呼吁关注少儿保护问题(组图),9
FBI调查花旗网银巨额失窃案,2
“天使”成都五强制服照曝光 显清新可爱(组图),9
房山金鑫苑91平米2居现房均价8000全款98折,1
韩国历史剧穿帮镜头曝光 朝鲜时期现棒球帽墨镜,6
英国石油与Next支撑 英股收高1.5%,2
广州一市民银行卡被绑定宽带 被扣走近万元,0
IAEA称福岛核事故形势趋稳,2
香港科技大学计划招内地生150名,3
唐正东复出江苏埋下玄机 两届MVP已成球队双刃剑,7
王亚伟铁定留任华夏基金,0
小沈阳成为冰雪节形象大使 演唱《沈阳的雪》,9
MSX经典名作《合金装备2》即日推出,8
正在视频直播火箭vs黄蜂 火箭背水一战绝不放弃,7
尚进：麒麟网游行业需要新作品刺激,8
美股评论：Final Cut Pro身后的时代,2
国内玉米供应虽紧张 价格难有大涨空间,0
华宝兴业标普油气上游指基成立 首募3.7亿,0
金华2010年4月自考报名延长通知,3
强悍DC上市无敌兔降价 热门DC排行榜,4
本田因发动机点火问题召回38.4万辆汽车,2
西单上国阙270-280平米四居全款97折(图),1
大学入校新生“必修”的三节人际交往课,3
细数2010年四大热门留学国家四宗“最”,3
盘点基金规模榜 四小基金公司规模跨越生存红线,0
《武林ONLINE》超高人气 势不可挡,8
超长国庆节持股还是持币,2
研究称人无法通过社交网站扩大实际社交范围,6
新焦点及高力集团等4公司回购,2
法航称已找到失事客机机长和机组人员尸体,6
新兴产业为投资重点 3000点保守,0
村霸殴打村民横行10年 镇政府称并不知情(图),5
昔日小鲨魔鬼训练目标热火 权威他已减100磅肥肉,7
率真小宋佳获造型奖 与林志玲相聚美容盛典(图),9
北京秋季房展今日举行 成交量下降引发拐点争论,1
新技术让你在游戏中满足偷窥愿望,8
吸毒艺人大炳自曝是同性恋 含泪与男友分手(图),9
《西津渡》镇江热拍 蔡少芬自曝“夫管严”(图),9
丰台鹤巢居待推新70平起三居准现房板楼(图),1
工银瑞信四季收益债基发行,0
极限就是没有尽头 奥林匹斯神山下的12黄金圣斗士,7
印度致多人死亡倒塌居民楼为违章建筑(图),6
满文军妻子近期将被宣判 连累丈夫追悔莫及(图),9
海淀专家国际公馆60-150平1-2居均价22000元,1
《诸侯OL》华丽职业原画曝光,8
新浪财经5月7日收盘播报聊天实录,2
学习与人际交往压力成未成年人成长两大烦恼,3
通胀预期及政策支撑 今年谷物期货将适度上涨,0
国足打4231主力阵容仍存两变数 边路攻击力有隐忧,7
巩俐代言内衣被问“胸围有多大”,9
德媒体挖苦科特布斯前锋邵佳一传给你单刀也打不进,7
大投行一致看多 黄金价格缘何走势疲弱,0
谢贤开名车载美女闹市兜风 否认张柏芝怀孕(图),9
男子被指责摸女孩屁股 自认名声被毁跳楼身亡,5
男子为报复民警姐夫开推土机闯派出所,5
工科生托福听力满分诀窍：多听科学美国人,3
教育部发布《高等学校档案管理办法》,3
杨丞琳过生日大秀侧脸 证明隆鼻是谣言(图),9
瑞雪春堂8月15日开盘50-110平户型1万抵3万(图),1
全球化战略提速 比亚迪落户北美,2
我国酝酿失业保险制度改革 基金闲置逾千亿,6
商务部正与有关部门研究规范VIE,4
“小刘亦菲”张可佳新照出炉 外型清纯靓丽(图),9
广东多数“富二代”大学生倾向出国深造,3
《魔兽劫之暗夜勇士》震撼上线,8
复习指南：提高雅思阅读速度的三点建议,3
时尚点评：好莱坞的情侣档继续强劲(组图),9
意大利北部领空关闭将持续到下周一,6
海南高考：天热路易堵 赴考须赶早,3
AMD修改与供应商协议降低延期交货风险,4
交警检查违规货车时被撞死 曾冒死救艾滋病伤者,5
总局：足协中仍有中层领导涉案 赌球已渗透到女足,7
乙肝病毒携带者申请健康证未获批状告卫生局,5
景顺长城新兴成长股基分红 每10份派0.1元,0
佳能准专业王者G12国外精彩样张,4
年轻女子不服强制戒毒状告公安局,5
法国和格鲁吉亚两国外长在巴黎会谈,6
盘点：国产RPG游戏十大“邪恶”萝莉,8
燕郊板式高层项目天洋城56平起1-3居均价8800,1
《江湖风云录-御剑问情》游戏攻略,8
暴雪2010嘉年华票价150美元 下月开始销售,8
中粮万科长阳半岛喜贺国庆62周年,1
云南实施义教法办法：义教高分不得对外公布,3
车主1天收到47张罚单 警方称电脑故障致延期,5
开拓者与森林狼完成交易 戈麦斯16号秀转战波特兰,7
